id,latitude,longitude
35201427,43.6519301682,-79.4172045425
35201863,43.7344970015,-79.566180946
35190348,43.7987510513,-79.4647005813
35203102,43.6928553625,-79.5480405633
35204491,43.7035244647,-79.4437263431
35210862,43.5963409891,-79.6347050885
35204424,43.7067026433,-79.5292337822
35202139,43.7205614182,-79.4524638665
35202400,43.7441330113,-79.4274262508
35201112,43.6779197416,-79.4333227496
35202021,43.7577074189,-79.5116182315
35202407,43.7538109568,-79.4390277347
35204679,43.6197298154,-79.5016781109
35201968,43.7349750523,-79.5071342264
35202404,43.7478935441,-79.4385036604
35202226,43.6963995122,-79.4410256114
35201018,43.6603885482,-79.4243633173
35210674,43.5914415563,-79.7053812302
35210850,43.5844425939,-79.6253265644
35201955,43.7121333608,-79.5042914407
35203016,43.7622222205,-79.5718314492
35201908,43.7363246685,-79.5424892637
35201883,43.7573063247,-79.5686698098
35211947,43.607476177,-79.6489417237
35203110,43.6592398334,-79.5050019489
35201952,43.7164071466,-79.4948570271
35211983,43.5800596209,-79.6202843021
35190350,43.7940450531,-79.4673342958
35201133,43.6830621737,-79.4474044975
35202267,43.7069992634,-79.422700516
35212086,43.6079604463,-79.7068703039
35210975,43.618364399,-79.594791438
35191004,43.7909336375,-79.6130871279
35201358,43.6521160391,-79.4534248609
35210808,43.5932076828,-79.6172532512
35212114,43.6022332611,-79.6799927616
35201187,43.6827676058,-79.4492750886
35200944,43.6559021918,-79.4358762214
35210887,43.5850376972,-79.656074529
35202264,43.7044121265,-79.4243763451
35202523,43.790721085,-79.4380926533
35201838,43.7197955955,-79.5592320339
35202212,43.6963374902,-79.4642652173
35201936,43.7109570162,-79.5203981596
35210673,43.5915091255,-79.7081570027
35204657,43.6448985898,-79.4367220866
35202066,43.7515411995,-79.5250430905
35202575,43.7678244631,-79.4289695097
35204064,43.6938731,-79.5459015275
35202994,43.6785665542,-79.5335951816
35201591,43.5942889794,-79.5446412816
35202576,43.7708390999,-79.4314218646
35204627,43.6719758114,-79.4369749927
35191054,43.8095237186,-79.4452452303
35202593,43.7886340305,-79.4605595796
35201070,43.6654620982,-79.4171868456
35190289,43.8122849582,-79.4668777101
35200923,43.6552910382,-79.4250689291
35201003,43.663733431,-79.4399059898
35202026,43.7522540867,-79.4987750602
35190217,43.7933470927,-79.571145395
35204115,43.792084165,-79.4433521593
35210109,43.7077837897,-79.6831945909
35211058,43.7130516932,-79.6383779762
35202566,43.7606777548,-79.4528890913
35191002,43.7915604182,-79.6022501161
35190259,43.7702578451,-79.5894956983
35203030,43.755203899,-79.5913714518
35190293,43.8183821182,-79.4469131877
35211009,43.6105002113,-79.5978248528
35201730,43.6710829458,-79.5652819018
35202600,43.7553509936,-79.4200177841
35201356,43.6504425051,-79.4487820238
35203978,43.6866553025,-79.5029969866
35211256,43.7336289607,-79.7142969939
35201002,43.6645936105,-79.440274542
35202892,43.7001943992,-79.4231948318
35202065,43.7740440187,-79.5237794336
35202585,43.7838146638,-79.4264385128
35201481,43.6499086508,-79.4758207388
35201890,43.7614429315,-79.5477375064
35202510,43.7874775841,-79.4210986529
35211527,43.582671946,-79.6816003188
35201697,43.6683050679,-79.5184565104
35202565,43.764407465,-79.4541271188
35202213,43.6947382908,-79.4605783756
35211003,43.6260250916,-79.6019017142
35201361,43.6567879852,-79.4547993154
35201485,43.6497420458,-79.4726252905
35203836,43.6573862748,-79.4288498713
35204471,43.7325945305,-79.6254914055
35202406,43.7529511191,-79.4414168614
35210253,43.6110789663,-79.7018162023
35201895,43.744643451,-79.5497701101
35191056,43.8080843876,-79.4301086855
35202240,43.6988116399,-79.4477276324
35201286,43.6660145714,-79.4774097243
35211522,43.5785322635,-79.6789496925
35201565,43.5984300857,-79.5241539111
35201574,43.5915798736,-79.5344154049
35204373,43.7379256565,-79.5510978093
35200956,43.6604662531,-79.449125712
35204672,43.6507720606,-79.5353504471
35201915,43.722667015,-79.535540167
35204118,43.7807612666,-79.4490093516
35202534,43.7889237132,-79.4566508675
35211038,43.6091304892,-79.6642809968
35191263,43.8241560584,-79.5730420934
35204527,43.6828338391,-79.4325597245
35203140,43.640703957,-79.5017765266
35202156,43.7405670849,-79.4468421212
35202522,43.7933852187,-79.4384079057
35201017,43.6631396812,-79.4250957091
35202514,43.7894528872,-79.4310408123
35203113,43.6385017102,-79.5761699963
35202111,43.7476547111,-79.4516962102
35210876,43.5918353852,-79.6354601409
35203107,43.6544523796,-79.5468763249
35211652,43.7811349143,-79.7104597394
35210268,43.6008794478,-79.676229659
35201831,43.7196900348,-79.5663981945
35201806,43.6841199373,-79.5443069513
35204061,43.7151517464,-79.557368904
35201624,43.6451878547,-79.586876529
35210954,43.5834680863,-79.5674509023
35210118,43.7093529138,-79.7081152724
35204169,43.7012830946,-79.4286048127
35201511,43.6406138162,-79.5148190149
35210911,43.5994020451,-79.6641046312
35203000,43.6859833281,-79.5385112254
35201005,43.661502262,-79.4378419641
35210933,43.5694491265,-79.7014372302
35210095,43.7245167424,-79.7122973365
35201150,43.6760956974,-79.4417090322
35210922,43.6001327331,-79.6332496718
35204454,43.7008414935,-79.4871842335
35201595,43.610270836,-79.5303759367
35210321,43.6212707879,-79.6187540385
35204405,43.701249142,-79.5054598085
35201631,43.6475107738,-79.57002494
35201467,43.6403579905,-79.4514714547
35210249,43.6033887164,-79.709292987
35201510,43.6419908796,-79.5105583926
35210112,43.7105023199,-79.7007070431
35200931,43.6506094454,-79.4328548455
35201128,43.6895378563,-79.4497504173
35202321,43.7182353469,-79.427491066
35190290,43.8087403993,-79.4700271556
35201834,43.7141435417,-79.5655990568
35204411,43.698587773,-79.5136455694
35201657,43.6383827952,-79.5402926162
35190186,43.811105142,-79.5987307128
35204036,43.7283840618,-79.5221500074
35202160,43.7355748029,-79.4671054912
35201399,43.6696256925,-79.4643469276
35210974,43.6171879739,-79.5982134165
35203001,43.6805872206,-79.5425116485
35202263,43.703670595,-79.4242827632
35204552,43.6878924755,-79.4618870837
35201185,43.6800128521,-79.4499654437
35202413,43.7615340681,-79.4312817652
35211747,43.6215038098,-79.7153800814
35202239,43.6971173445,-79.4493142147
35202414,43.7587841249,-79.4253619246
35204445,43.689531596,-79.4954762119
35202172,43.738650541,-79.4855501617
35210303,43.6027519191,-79.6216275908
35202183,43.7221541715,-79.475773057
35204777,43.7824460223,-79.4459631207
35203834,43.6587955399,-79.4278140471
35201790,43.6958879507,-79.5631240563
35204697,43.6018759228,-79.5063611951
35210330,43.6135780631,-79.6087314933
35190237,43.815671367,-79.5641958404
35202028,43.7573270382,-79.5016298859
35210794,43.5799300111,-79.5882686426
35202173,43.7365316941,-79.4917715053
35211412,43.6019930927,-79.6483100174
35203055,43.7431807826,-79.5970201177
35202102,43.7619024111,-79.4596840552
35212022,43.6239640944,-79.6448613232
35211650,43.8003095517,-79.7333502242
35202295,43.7201318442,-79.4653244653
35190211,43.7819023527,-79.5835230986
35200961,43.6648334688,-79.4508461531
35211820,43.5995018751,-79.6851660491
35204441,43.7018877841,-79.5013923688
35202113,43.7507650171,-79.4453943556
35204694,43.6204904487,-79.4882613195
35202187,43.7156287732,-79.4737404012
35204408,43.695896056,-79.5064650599
35201284,43.6632918499,-79.4797432188
35203027,43.758357998,-79.5951027534
35202231,43.6939712255,-79.4425757249
35202031,43.7498211042,-79.5095572759
35211568,43.6207459994,-79.6509967443
35203037,43.7464235955,-79.6018251925
35201857,43.7373853435,-79.578720931
35201413,43.646356189,-79.4274549062
35190340,43.7931896572,-79.4565024995
35204530,43.6842221226,-79.4266518128
35201179,43.6783364203,-79.4586797266
35203130,43.635889432,-79.4890496117
35201285,43.6651790683,-79.4806293146
35200974,43.6724018514,-79.4324652761
35201146,43.6746803178,-79.4458747528
35190235,43.8085915952,-79.5910643697
35201566,43.5995403291,-79.5278097933
35210261,43.6179151196,-79.6803474312
35202894,43.7029637812,-79.4209823564
35202058,43.7653895959,-79.5304881486
35201015,43.6653633417,-79.4277056487
35201725,43.6775735052,-79.5598759642
35201912,43.7285221711,-79.5477874631
35190269,43.7969159088,-79.4796136051
35201592,43.6053571063,-79.5341956553
35201479,43.6473837102,-79.4776644483
35202002,43.7556338514,-79.4934526458
35201000,43.6646793036,-79.4360380994
35203042,43.7507520054,-79.6169766483
35204473,43.728381592,-79.6226754622
35210100,43.7295925883,-79.7024099454
35211459,43.586701048,-79.6297192731
35190258,43.7770437894,-79.576328497
35201654,43.6465445865,-79.539622816
35210788,43.6050069796,-79.6027307751
35204460,43.7041319626,-79.4735720081
35210326,43.6214566383,-79.607935431
35202605,43.7383855459,-79.423560191
35201748,43.6545963204,-79.5706299618
35201072,43.6644440561,-79.4216210409
35202107,43.75721154,-79.4570793053
35190287,43.8179764082,-79.4614826722
35204105,43.7462256467,-79.4893507679
35201844,43.730350324,-79.5729665216
35202402,43.7459250393,-79.4340300192
35210328,43.616250123,-79.6125274093
35202589,43.7834699207,-79.4411549969
35201833,43.7170126865,-79.5649044104
35202056,43.76493318,-79.5241149118
35210124,43.7215621099,-79.7073136612
35201415,43.6482118707,-79.4269548832
35201278,43.6578512625,-79.4844655568
35202594,43.7859913279,-79.4601531409
35203080,43.7317139357,-79.6039951905
35190343,43.7991683868,-79.4557210916
35204231,43.6920282027,-79.5061659174
35204548,43.6885237465,-79.4361540817
35204404,43.7027184954,-79.5091489271
35190308,43.823982776,-79.4382375677
35201732,43.6599870636,-79.5667293163
35202954,43.738244439,-79.4416657122
35201464,43.6353508404,-79.4372197717
35201288,43.6666687937,-79.4763657046
35203842,43.6610213799,-79.4399946989
35201864,43.7372711884,-79.575680732
35201584,43.5965083306,-79.5456691415
35201006,43.6617529188,-79.4367482291
35190265,43.7902186675,-79.4822769085
35201193,43.6862167684,-79.4673746318
35204106,43.7680872008,-79.50659382
35204449,43.6858918465,-79.4880014412
35201988,43.7386981098,-79.498635032
35204689,43.6113288174,-79.4885681232
35210352,43.5966674339,-79.5641492488
35202380,43.7204671884,-79.4204451617
35201124,43.6873710344,-79.4432363072
35201421,43.652451459,-79.4269331359
35190329,43.805577581,-79.4347822124
35201504,43.6510984138,-79.5147119354
35201615,43.6324539864,-79.5813829199
35203041,43.7540767245,-79.604064993
35204641,43.6641605322,-79.4922489412
35201426,43.65362706,-79.4187597198
35201251,43.6699468638,-79.4847046352
35190192,43.8422042759,-79.6627951904
35201168,43.6706210698,-79.4598952755
35202236,43.6955893461,-79.4461651635
35211037,43.6120491032,-79.6635621475
35211106,43.7320376549,-79.643325352
35201407,43.6484597561,-79.4426044728
35201134,43.6832010947,-79.4451800451
35204433,43.6931063695,-79.5380787836
35210275,43.6028017169,-79.6647169503
35202162,43.7323146654,-79.4653553987
35202606,43.7359701051,-79.4230378996
35202275,43.7181146826,-79.4311189431
35201784,43.6852674465,-79.5694117029
35201973,43.7410767025,-79.5122005596
35202040,43.755924282,-79.5186757407
35201317,43.6466924819,-79.4511637236
35202155,43.7373392897,-79.4480476833
35201447,43.6506274287,-79.418615634
35190326,43.8048825613,-79.4306247146
35210807,43.594567845,-79.6136566306
35204069,43.6380111946,-79.5623781734
35210967,43.6171002984,-79.5790093159
35201143,43.6778177142,-79.449071757
35210784,43.5972262315,-79.6059314476
35201751,43.6551300153,-79.5781964026
35204528,43.6829829425,-79.4307860523
35200937,43.6476383634,-79.436085198
35191055,43.8052174557,-79.4263118075
35204647,43.6633447093,-79.5036806374
35202395,43.7389308814,-79.4182212524
35202152,43.732539897,-79.4476600315
35210309,43.6071469172,-79.6125393798
35212084,43.7207738274,-79.714278992
35190313,43.8226756139,-79.4191827245
35204531,43.6844118944,-79.4243783869
35211695,43.7807531596,-79.6606477216
35211697,43.7031800926,-79.623467725
35204039,43.7400279606,-79.4252630087
35191266,43.8001318161,-79.6192950786
35202122,43.7405589489,-79.4290492818
35201216,43.6955447384,-79.4806672956
35211443,43.5737398482,-79.6105975026
35202572,43.7678415351,-79.4394172038
35210775,43.5812564759,-79.6028574759
35211933,43.6154996574,-79.7078020988
35202049,43.7633798421,-79.5118292372
35201513,43.6360791728,-79.5127799164
35201215,43.6932431863,-79.4810316328
35204547,43.6891569426,-79.4377697285
35200965,43.6637312883,-79.4446474625
35202166,43.731468357,-79.4712952256
35202105,43.7595424577,-79.4580575475
35201858,43.7406233392,-79.5781792332
35201418,43.6502804569,-79.4284505078
35201935,43.7092657797,-79.5175215581
35201762,43.652913533,-79.592868104
35204762,43.6227551509,-79.4966199843
35201297,43.6557534495,-79.469709582
35201953,43.7154799596,-79.5008765901
35190244,43.8048513401,-79.5539672054
35210282,43.6027988175,-79.6542125358
35204665,43.6404278568,-79.4287336255
35190352,43.7951124359,-79.4671124207
35203075,43.7332781305,-79.597663053
35201505,43.6482979215,-79.516587542
35210299,43.6070321585,-79.6274478462
35200995,43.6694448635,-79.4306667094
35201281,43.6591976901,-79.4783780358
35211120,43.7366347621,-79.7124486762
35190239,43.816384147,-79.5570027299
35190216,43.7916324137,-79.573155696
35201123,43.687497604,-79.4414746982
35202133,43.7202051092,-79.4364626697
35190277,43.8047797098,-79.4621173029
35210660,43.5802301504,-79.6854794636
35190342,43.7981927413,-79.4533251298
35191071,43.8114270694,-79.609832482
35202408,43.75713933,-79.4416297513
35203148,43.6459722085,-79.487001835
35201322,43.6429032428,-79.4492229532
35200957,43.6591870422,-79.4508887367
35201630,43.6497915291,-79.5727322469
35204164,43.7472562689,-79.5593746412
35202251,43.6914309251,-79.435763527
35201554,43.5964919757,-79.5100446131
35201020,43.6608959957,-79.4219553532
35204644,43.6607288991,-79.4959804895
35201826,43.7244525265,-79.5573790707
35204409,43.6943438939,-79.5085184293
35211059,43.7153227384,-79.6398273415
35211462,43.5876781228,-79.6479976638
35191052,43.7864863011,-79.6086340909
35201998,43.7499837221,-79.4917190176
35211704,43.6588473537,-79.716035004
35202176,43.7294424246,-79.4962453287
35211938,43.5766911927,-79.606711567
35201125,43.6895610932,-79.444145753
35202046,43.760740937,-79.5198532984
35204492,43.7033842352,-79.4476493399
35202067,43.7500778074,-79.5241106581
35204425,43.7041177883,-79.5260330367
35204659,43.641868463,-79.4359829362
35212023,43.6249038112,-79.6494758728
35204166,43.7428550824,-79.5119698406
35201213,43.6918552189,-79.4764418629
35211486,43.5806654771,-79.6716310384
35211018,43.6147858955,-79.6371846545
35210360,43.5774277249,-79.5829849037
35202416,43.7592220082,-79.4194941506
35203029,43.7568788173,-79.5913051629
35204649,43.6640586717,-79.506503316
35202586,43.7847992519,-79.4329953876
35204199,43.7728165101,-79.4438571919
35210351,43.5952595068,-79.5567583448
35202996,43.6821535836,-79.5366625314
35201440,43.6470826697,-79.4174332624
35201259,43.6725259633,-79.4961228424
35204628,43.67125404,-79.4381346025
35201855,43.7377976536,-79.5857041103
35210646,43.5695877215,-79.6902930275
35202106,43.7567218544,-79.4619653653
35201122,43.6878481926,-79.4400253989
35190218,43.7927976229,-79.5663716732
35201323,43.6437678552,-79.445280888
35201389,43.6795843055,-79.4878848982
35210276,43.6035510614,-79.6606604822
35203105,43.6610264749,-79.5737872545
35201920,43.7115357984,-79.5322233491
35201623,43.6419944736,-79.5876562405
35190197,43.7864337772,-79.6238080744
35203126,43.6311779718,-79.487536971
35200920,43.657855298,-79.4218793094
35201720,43.6862571552,-79.5613352085
35204376,43.7361789671,-79.558594574
35202150,43.7255477226,-79.4345559562
35200977,43.67629815,-79.4300430887
35202223,43.699784645,-79.4427941693
35211466,43.6144980013,-79.6608083938
35201252,43.6679696467,-79.4874349384
35201524,43.6288982516,-79.4995708982
35191271,43.7904323656,-79.6404333503
35190238,43.8135936767,-79.5625293975
35211521,43.5687946102,-79.7061023489
35203082,43.7329840501,-79.6083311562
35190280,43.807205993,-79.457891496
35202324,43.7137354526,-79.4254775515
35204268,43.6984932349,-79.548952059
35201105,43.6813415013,-79.4243257494
35201563,43.5952340422,-79.5219895761
35201446,43.6502575524,-79.420456014
35201750,43.6574842859,-79.5749704968
35200929,43.6531890262,-79.4338829498
35201255,43.6688600793,-79.4972534645
35202569,43.7547070927,-79.4513100792
35201526,43.6278984677,-79.4883799407
35210786,43.599133644,-79.6030278143
35201940,43.7099873466,-79.5129694652
35202433,43.7832989983,-79.41977221
35201515,43.6334587406,-79.5106520447
35201164,43.6689415599,-79.4512373688
35201653,43.6484283163,-79.5427258459
35201169,43.6710189963,-79.4574896212
35211567,43.6191354981,-79.6556803188
35200989,43.6671538244,-79.4220956244
35190271,43.801801504,-79.4765763822
35201603,43.6049334327,-79.5534129501
35190357,43.7992918531,-79.4707318658
35202381,43.7183926605,-79.4205296618
35211110,43.7301601798,-79.6323381084
35201708,43.6649317113,-79.5547549733
35210695,43.5752201855,-79.6587995007
35201989,43.7407937954,-79.4935902772
35210827,43.5727651372,-79.619659753
35201023,43.66187391,-79.4173495806
35210116,43.7047246996,-79.7086463843
35202970,43.6995875527,-79.5235215592
35201334,43.637823476,-79.4369384088
35201914,43.7207323389,-79.5386103356
35203161,43.6431992872,-79.4186284303
35202112,43.7513947181,-79.4500523513
35202035,43.7495512135,-79.5183899697
35211409,43.7247198118,-79.6426137802
35201757,43.6679668096,-79.5772528283
35201862,43.7398459762,-79.5686686556
35212024,43.6225681006,-79.6481784368
35211070,43.7264221865,-79.6373528142
35210111,43.7127173082,-79.6998478497
35203008,43.6673045231,-79.5488750612
35201903,43.7408710364,-79.5445020578
35212095,43.571107921,-79.6812989242
35211403,43.7231508012,-79.7035551838
35211465,43.6365234732,-79.5985921878
35202037,43.7507519407,-79.5210541499
35210132,43.7105546282,-79.7162884802
35204259,43.7577399006,-79.5847249365
35201489,43.6530378879,-79.4825940374
35201420,43.6519785403,-79.4292723244
35210686,43.5849111052,-79.6725221611
35201007,43.6615514446,-79.4353877701
35201001,43.6654589035,-79.4406225882
35210772,43.5816947144,-79.6125729204
35201417,43.6504884813,-79.4261181577
35202136,43.721332684,-79.4437939615
35204417,43.7054685678,-79.5213732063
35204451,43.6858604646,-79.4852355752
35201488,43.6561798019,-79.479917004
35210785,43.5994035695,-79.609440235
35190263,43.7942532085,-79.4838744199
35203060,43.7503793055,-79.5904986952
35202036,43.7520279797,-79.5177826599
35204695,43.60754831,-79.5036895218
35204407,43.6981092504,-79.5048151883
35211488,43.5948604167,-79.7112878354
35201823,43.7218135396,-79.552212279
35204681,43.6169688089,-79.5019962846
35202163,43.7298789459,-79.4610034152
35201700,43.6654469852,-79.5282907275
35201676,43.6436417091,-79.5192699673
35211107,43.7342327897,-79.6315726719
35204666,43.6404865327,-79.4256410328
35210096,43.7261031392,-79.7119083374
35212009,43.5870956221,-79.6376279017
35201803,43.687686104,-79.5530366896
35201581,43.5910962746,-79.5447548558
35211982,43.5818401316,-79.6234597879
35190227,43.7971384431,-79.5736770698
35201369,43.6634709018,-79.459532912
35201016,43.6628600935,-79.4292531038
35201894,43.7469630749,-79.5512727431
35204663,43.6398295134,-79.4317033186
35204419,43.7067589816,-79.5149012743
35202293,43.7100249441,-79.4659514444
35202969,43.6970799316,-79.5259872891
35211473,43.6043436752,-79.5961714792
35204536,43.687141545,-79.422132712
35201909,43.7343019764,-79.5451755524
35202177,43.7304506214,-79.4894336657
35200967,43.6660418414,-79.4449405537
35202276,43.7153262247,-79.4345144151
35203990,43.6536358968,-79.4725900381
35202296,43.7036086602,-79.4602506136
35210773,43.5801133622,-79.6082992735
35211044,43.6271234802,-79.668128243
35200941,43.6507753215,-79.4371662369
35202309,43.7008916109,-79.4339697617
35204010,43.7464636651,-79.5249540957
35210110,43.7133010053,-79.6960434876
35211005,43.6220667249,-79.5987147867
35203152,43.6432750929,-79.4822188703
35201907,43.7363734986,-79.5385109277
35210801,43.5782133775,-79.5930724803
35210878,43.5855308108,-79.6383926569
35212130,43.7768337941,-79.6961971431
35204143,43.7177377366,-79.5009144452
35201211,43.6917909826,-79.4730649137
35201617,43.6334570974,-79.5836014813
35211016,43.6162086963,-79.6355853458
35190824,43.8220701076,-79.5606532779
35202097,43.7779593896,-79.4980898633
35200975,43.6729697629,-79.4308664559
35201400,43.6709596279,-79.4625589895
35201401,43.6660551564,-79.4614758823
35204667,43.6428859286,-79.4313601805
35201996,43.7479511503,-79.4909873682
35203150,43.6472714832,-79.481868912
35211105,43.7315401081,-79.6393564319
35201244,43.6772484985,-79.4947936621
35204125,43.658700694,-79.5728755154
35203032,43.7512193244,-79.5929990905
35211927,43.601198935,-79.7023491996
35210928,43.5800762415,-79.6986550533
35201496,43.6557074585,-79.5034254416
35200959,43.6626079244,-79.4499096222
35211490,43.5750286696,-79.5626847679
35202304,43.7079266034,-79.4351903954
35202086,43.730830771,-79.5099714826
35201963,43.7279867453,-79.5003665702
35203980,43.6938560831,-79.4674346127
35210306,43.6012641065,-79.6126027117
35201547,43.609076201,-79.4980729575
35210692,43.5797215079,-79.6551620496
35210304,43.6004085759,-79.6198883093
35203054,43.7401170278,-79.5955936837
35211926,43.6004137097,-79.7053327578
35201403,43.6566140867,-79.4601578598
35204134,43.6892205068,-79.4647429163
35201600,43.6108268849,-79.5466805826
35204220,43.6369792798,-79.4238120647
35201014,43.6650905975,-79.4288757511
35202249,43.6917742082,-79.4564751567
35204635,43.6649707837,-79.487678175
35201217,43.6913810104,-79.4867678765
35201104,43.6808276601,-79.4264313015
35211078,43.722260728,-79.6483163819
35211592,43.5948427944,-79.6876220195
35201416,43.6487689794,-79.4254064748
35203979,43.7943944604,-79.4234851616
35204435,43.6953079365,-79.4917559242
35202164,43.7291140218,-79.4663418835
35201290,43.6636564684,-79.4736691472
35201593,43.603189563,-79.5298271976
35211094,43.715700161,-79.6551345726
35204200,43.7727025907,-79.4454483307
35201172,43.6750670359,-79.4620344447
35201835,43.7155725001,-79.5605674426
35211484,43.5730047419,-79.6801070923
35201785,43.6853459944,-79.5666244973
35202574,43.7663745142,-79.4321091754
35201997,43.7469861479,-79.4941960038
35210666,43.584411249,-79.6986548914
35202560,43.7747907355,-79.4470542002
35202386,43.7216240718,-79.4266209409
35211060,43.7137145128,-79.6349377573
35201660,43.6403304708,-79.5493875403
35190300,43.8080350419,-79.4423145289
35202991,43.6813994098,-79.5104255488
35211930,43.5942961104,-79.7043933159
35202393,43.7352202816,-79.4186901297
35190310,43.8254883326,-79.4298141841
35204554,43.682998104,-79.4586114214
35210661,43.5786380805,-79.6893950255
35201379,43.6641739618,-79.4698744226
35204541,43.6869576144,-79.4299808315
35211055,43.7095057383,-79.6455760198
35202022,43.7568459175,-79.5102728878
35203994,43.7704585872,-79.5218879533
35210612,43.5858480345,-79.7158700349
35201882,43.7580817318,-79.5719698016
35201209,43.6918956863,-79.4709205612
35210358,43.5809411548,-79.5764880714
35201387,43.681667491,-79.4818867341
35201958,43.7222707744,-79.4909050955
35203170,43.6360794518,-79.4306160491
35211824,43.5916299362,-79.6766051008
35204680,43.6200884104,-79.4944398773
35190347,43.7974453874,-79.4615580427
35201559,43.6005643722,-79.4999735154
35201672,43.5999854458,-79.5149703156
35201350,43.6450806392,-79.4457791058
35190260,43.7681682355,-79.6010287841
35201444,43.6483176397,-79.4235811419
35202227,43.697114304,-79.438471479
35202255,43.6973995468,-79.4340813777
35190209,43.7881149772,-79.5923964458
35190284,43.8150059114,-79.460283927
35210930,43.5802837505,-79.7111438447
35201816,43.7015868856,-79.551151402
35191268,43.8022416412,-79.626780168
35210350,43.6051204361,-79.5648210962
35190301,43.8056260403,-79.4458116466
35201324,43.6428858117,-79.4449478123
35202098,43.7680728184,-79.4793420657
35202973,43.6924622146,-79.5332210441
35211834,43.574250923,-79.6319111819
35201126,43.689461323,-79.4464258428
35202939,43.706058119,-79.4178148243
35201696,43.6677069159,-79.513523941
35190243,43.8000023082,-79.5465872771
35202000,43.7535772181,-79.4937315836
35204067,43.6657125327,-79.5650731042
35201362,43.6587993641,-79.4526076003
35211080,43.7200429669,-79.6508697753
35201662,43.6336403467,-79.5458525686
35200932,43.6508594378,-79.4309733229
35203127,43.6356667255,-79.4821211013
35204398,43.7081111601,-79.4896763347
35204789,43.7893730492,-79.4454492648
35204479,43.6960967275,-79.5839883531
35190246,43.801591852,-79.554673078
35202577,43.7732746103,-79.4323983756
35200928,43.6537651185,-79.4322119669
35201993,43.7435124307,-79.4885827485
35201459,43.6364578955,-79.4316390873
35204395,43.718353685,-79.4870536634
35201610,43.6290806029,-79.5703197996
35210845,43.5797010548,-79.6361917643
35201509,43.6431745269,-79.5056706735
35204176,43.7330159513,-79.6001014432
35202116,43.7434710922,-79.4446367583
35202548,43.7768095706,-79.4355547293
35211008,43.6149581201,-79.6028596982
35202989,43.6792126385,-79.5129453249
35204539,43.6891006473,-79.4261225222
35201917,43.7224576151,-79.5314768689
35201071,43.6651827365,-79.4183970761
35201182,43.6788950267,-79.4555569198
35201718,43.6821149994,-79.5515558133
35204686,43.6157231845,-79.4921100296
35210308,43.603938125,-79.6101664661
35212025,43.6204065183,-79.6456711511
35211067,43.7234705959,-79.6331793325
35202103,43.7629163581,-79.4641803452
35204455,43.6989161063,-79.4806061077
35204353,43.7493432737,-79.513547134
35210247,43.5991209137,-79.7127107726
35203052,43.737522552,-79.5923788556
35201673,43.5992919768,-79.5180949974
35210279,43.5977661465,-79.6573907294
35211830,43.5909857008,-79.6288075154
35211526,43.5848800645,-79.6860097041
35200994,43.6700337993,-79.4276937622
35200991,43.6668076191,-79.4263562823
35201829,43.7228399172,-79.5661862509
35200953,43.6561374363,-79.4475841348
35204192,43.6383506387,-79.470084058
35201845,43.7293469579,-79.5683045778
35201175,43.6773719509,-79.4629652939
35204767,43.7089194185,-79.4795147211
35201113,43.6796041797,-79.4338517387
35210852,43.589340339,-79.626590273
35203002,43.6795211942,-79.5479744805
35201609,43.6336967205,-79.5653807288
35203018,43.761316191,-79.5755549925
35211942,43.613040052,-79.6436150087
35204626,43.6716435838,-79.4355409068
35202886,43.6932670417,-79.4191954063
35201627,43.6492607868,-79.5804017511
35210361,43.5760687149,-79.5865437251
35201077,43.6782936528,-79.418711212
35201254,43.6672288584,-79.4957678153
35202306,43.7046687412,-79.4301328093
35202986,43.6810878817,-79.5239039339
35210331,43.612048074,-79.6044303697
35202118,43.7422376615,-79.4383948873
35200927,43.6555016885,-79.4318000927
35201821,43.7174993587,-79.5480366466
35210313,43.6104466253,-79.6182666216
35200936,43.6491117795,-79.4344130924
35200940,43.6507069019,-79.4397989117
35201608,43.6312436287,-79.5634283887
35201329,43.6384753876,-79.4445124711
35201402,43.6639408875,-79.4627213242
35211010,43.6248354617,-79.5962182078
35190248,43.8046984654,-79.5611403032
35202245,43.6931597757,-79.4537381942
35201938,43.7080361409,-79.5252572135
35202992,43.6742232396,-79.5193166603
35201012,43.6656139823,-79.4317079346
35204165,43.7501258874,-79.543450059
35210334,43.607706749,-79.6022778233
35203129,43.6366328547,-79.4864760497
35204630,43.6705419503,-79.4414537888
35211095,43.718019445,-79.6567446245
35210804,43.5746728394,-79.6024079578
35190241,43.808506897,-79.5612552982
35204190,43.6352304998,-79.4349406738
35202147,43.7321405693,-79.4339908367
35201442,43.6465446213,-79.4210864634
35204534,43.6835039443,-79.4223629042
35201471,43.6426471419,-79.4728985208
35201178,43.6794331565,-79.4601763761
35204397,43.7086746788,-79.4850897833
35203128,43.6335543327,-79.4883217031
35204625,43.6723997649,-79.434528836
35211883,43.7430028168,-79.6779671019
35211716,43.6442025647,-79.7167365085
35201197,43.6797872168,-79.4642043427
35190207,43.7824335107,-79.5945679754
35201979,43.744852355,-79.5059984049
35211432,43.5838667795,-79.6158134914
35202027,43.7548592042,-79.5024522071
35204763,43.62608173,-79.4833314841
35201373,43.6593959634,-79.4653111992
35201368,43.6611731193,-79.4590198588
35191016,43.7803813015,-79.6039739025
35190247,43.8013543204,-79.5592728795
35212006,43.5965588342,-79.7020803382
35202234,43.6916953273,-79.4462330668
35203149,43.6486742187,-79.4840511673
